Title,MinWeight,MaxWeight,MinAge,MaxAge,Gender,StandardSquat,StandardBench,StandardDeadlift,StandardTotal,Active,Override,Affiliation,LiftType
"Female 3-Lift Equipped Masters 9 (80+ years) 48KG",1,48,80,200,F,40,25,50,115,1,"[""305"",""313"",""321"",""329"",""337"",""345"",""353"",""361"",""369""]",1,2
"Female 3-Lift Equipped Masters 9 (80+ years) 53KG",48,53,80,200,F,45,30,60,130,1,"[""306"",""314"",""322"",""330"",""338"",""346"",""354"",""362"",""370""]",1,2
"Female 3-Lift Equipped Masters 9 (80+ years) 58KG",53,58,80,200,F,50,32,70,155,1,"[""307"",""315"",""323"",""331"",""339"",""347"",""355"",""363"",""371""]",1,2
"Female 3-Lift Equipped Masters 9 (80+ years) 64KG",58,64,80,200,F,55,35,80,170,1,"[""308"",""316"",""324"",""332"",""340"",""348"",""356"",""364"",""372""]",1,2
"Female 3-Lift Equipped Masters 9 (80+ years) 72KG",64,72,80,200,F,60,37,85,180,1,"[""309"",""317"",""325"",""333"",""341"",""349"",""357"",""365"",""373""]",1,2
"Female 3-Lift Equipped Masters 9 (80+ years) 84KG",72,84,80,200,F,65,40,90,200,1,"[""310"",""318"",""326"",""334"",""342"",""350"",""358"",""366"",""374""]",1,2
"Female 3-Lift Equipped Masters 9 (80+ years) 100KG",84,100,80,200,F,70,45,95.22,1,1,"[""311"",""319"",""327"",""335"",""343"",""351"",""359"",""367"",""375""]",1,2
"Female 3-Lift Equipped Masters 9 (80+ years) 100+KG",100,500,80,200,F,80,50,100,240,1,"[""312"",""320"",""328"",""336"",""344"",""352"",""360"",""368"",""376""]",1,2
"Male Bench Only Classic Youth (14 – 18 years) 56KG",1,56,14,18,M,0,65,0,0,1,,1,1
"Male Bench Only Classic Youth (14 – 18 years) 62KG",56,62,14,18,M,0,80,0,0,1,"[""401""]",1,1
"Male Bench Only Classic Youth (14 – 18 years) 69KG",62,69,14,18,M,0,95,0,0,1,"[""402""]",1,1
"Male Bench Only Classic Youth (14 – 18 years) 77KG",69,77,14,18,M,0,105,0,0,1,"[""403""]",1,1
"Male Bench Only Classic Youth (14 – 18 years) 85KG",77,85,14,18,M,0,110,0,0,1,"[""404""]",1,1
"Male Bench Only Classic Youth (14 – 18 years) 94KG",85,94,14,18,M,0,120,0,0,1,"[""405""]",1,1
"Male Bench Only Classic Youth (14 – 18 years) 105KG",94,105,14,18,M,0,125,0,0,1,"[""406""]",1,1
"Male Bench Only Classic Youth (14 – 18 years) 105+KG",105,500,14,18,M,0,135,0,0,1,,1,1
"Male Bench Only Classic Junior (19 – 23 years) 62KG",1,62,19,23,M,0,90,0,0,1,"[""401""]",1,1
"Male Bench Only Classic Junior (19 – 23 years) 69KG",62,69,19,23,M,0,100,0,0,1,"[""402""]",1,1
"Male Bench Only Classic Junior (19 – 23 years) 77KG",69,77,19,23,M,0,110,0,0,1,"[""403""]",1,1
"Male Bench Only Classic Junior (19 – 23 years) 85KG",77,85,19,23,M,0,120,0,0,1,"[""404""]",1,1
"Male Bench Only Classic Junior (19 – 23 years) 94KG",85,94,19,23,M,0,130,0,0,1,"[""405""]",1,1
"Male Bench Only Classic Junior (19 – 23 years) 105KG",94,105,19,23,M,0,140,0,0,1,"[""406""]",1,1
"Male Bench Only Classic Junior (19 – 23 years) 120KG",105,120,19,23,M,0,150,0,0,1,"[""407""]",1,1
"Male Bench Only Classic Junior (19 – 23 years) 120+KG",120,500,19,23,M,0,160,0,0,1,"[""408""]",1,1
"Male Bench Only Classic Open (24 – 39 years) 62KG",1,62,24,39,M,0,110,0,0,1,,1,1
"Male Bench Only Classic Open (24 – 39 years) 69KG",62,69,24,39,M,0,130,0,0,1,,1,1
"Male Bench Only Classic Open (24 – 39 years) 77KG",69,77,24,39,M,0,145,0,0,1,,1,1
"Male Bench Only Classic Open (24 – 39 years) 85KG",77,85,24,39,M,0,155,0,0,1,,1,1
"Male Bench Only Classic Open (24 – 39 years) 94KG",85,94,24,39,M,0,180,0,0,1,,1,1
"Male Bench Only Classic Open (24 – 39 years) 105KG",94,105,24,39,M,0,175,0,0,1,,1,1
"Male Bench Only Classic Open (24 – 39 years) 120KG",105,120,24,39,M,0,185,0,0,1,,1,1
"Male Bench Only Classic Open (24 – 39 years) 120+KG",120,500,24,39,M,0,195,0,0,1,,1,1
"Male Bench Only Classic Masters 1 (40 – 44 years) 62KG",1,62,40,44,M,0,90,0,0,1,"[""401""]",1,1
"Male Bench Only Classic Masters 1 (40 – 44 years) 69KG",62,69,40,44,M,0,100,0,0,1,"[""402""]",1,1
"Male Bench Only Classic Masters 1 (40 – 44 years) 77KG",69,77,40,44,M,0,110,0,0,1,"[""403""]",1,1
"Male Bench Only Classic Masters 1 (40 – 44 years) 85KG",77,85,40,44,M,0,120,0,0,1,"[""404""]",1,1
"Male Bench Only Classic Masters 1 (40 – 44 years) 94KG",85,94,40,44,M,0,153,0,0,1,"[""405""]",1,1
"Male Bench Only Classic Masters 1 (40 – 44 years) 105KG",94,105,40,44,M,0,165,0,0,1,"[""406""]",1,1
"Male Bench Only Classic Masters 1 (40 – 44 years) 120KG",105,120,40,44,M,0,156,0,0,1,"[""407""]",1,1
"Male Bench Only Classic Masters 1 (40 – 44 years) 120+KG",120,500,40,44,M,0,255,0,0,1,"[""408""]",1,1
"Male Bench Only Classic Masters 2 (45 – 49 years) 62KG",1,62,45,49,M,0,85,0,0,1,"[""401"",""409""]",1,1
"Male Bench Only Classic Masters 2 (45 – 49 years) 69KG",62,69,45,49,M,0,95,0,0,1,"[""402"",""410""]",1,1
"Male Bench Only Classic Masters 2 (45 – 49 years) 77KG",69,77,45,49,M,0,105,0,0,1,"[""403"",""411""]",1,1
"Male Bench Only Classic Masters 2 (45 – 49 years) 85KG",77,85,45,49,M,0,115,0,0,1,"[""404"",""412""]",1,1
"Male Bench Only Classic Masters 2 (45 – 49 years) 94KG",85,94,45,49,M,0,125,0,0,1,"[""405"",""413""]",1,1
"Male Bench Only Classic Masters 2 (45 – 49 years) 105KG",94,105,45,49,M,0,165,0,0,1,"[""406"",""414""]",1,1
"Male Bench Only Classic Masters 2 (45 – 49 years) 120KG",105,120,45,49,M,0,156,0,0,1,"[""407"",""415""]",1,1
"Male Bench Only Classic Masters 2 (45 – 49 years) 120+KG",120,500,45,49,M,0,255,0,0,1,"[""408"",""416""]",1,1
"Male Bench Only Classic Masters 3 (50 – 54 years) 62KG",1,62,50,54,M,0,80,0,0,1,"[""401"",""409"",""417""]",1,1
"Male Bench Only Classic Masters 3 (50 – 54 years) 69KG",62,69,50,54,M,0,85,0,0,1,"[""402"",""410"",""418""]",1,1
"Male Bench Only Classic Masters 3 (50 – 54 years) 77KG",69,77,50,54,M,0,95,0,0,1,"[""403"",""411"",""419""]",1,1
"Male Bench Only Classic Masters 3 (50 – 54 years) 85KG",77,85,50,54,M,0,105,0,0,1,"[""404"",""412"",""420""]",1,1
"Male Bench Only Classic Masters 3 (50 – 54 years) 94KG",85,94,50,54,M,0,115,0,0,1,"[""405"",""413"",""421""]",1,1
"Male Bench Only Classic Masters 3 (50 – 54 years) 105KG",94,105,50,54,M,0,125,0,0,1,"[""406"",""414"",""422""]",1,1
"Male Bench Only Classic Masters 3 (50 – 54 years) 120KG",105,120,50,54,M,0,156,0,0,1,"[""407"",""415"",""423""]",1,1
"Male Bench Only Classic Masters 3 (50 – 54 years) 120+KG",120,500,50,54,M,0,145,0,0,1,"[""408"",""416"",""424""]",1,1
"Male Bench Only Classic Masters 4 (55 – 59 years) 62KG",1,62,55,59,M,0,75,0,0,1,"[""401"",""409"",""417"",""425""]",1,1
"Male Bench Only Classic Masters 4 (55 – 59 years) 69KG",62,69,55,59,M,0,80,0,0,1,"[""402"",""410"",""418"",""426""]",1,1
"Male Bench Only Classic Masters 4 (55 – 59 years) 77KG",69,77,55,59,M,0,85,0,0,1,"[""403"",""411"",""419"",""427""]",1,1
"Male Bench Only Classic Masters 4 (55 – 59 years) 85KG",77,85,55,59,M,0,95,0,0,1,"[""404"",""412"",""420"",""428""]",1,1
"Male Bench Only Classic Masters 4 (55 – 59 years) 94KG",85,94,55,59,M,0,105,0,0,1,"[""405"",""413"",""421"",""429""]",1,1
"Male Bench Only Classic Masters 4 (55 – 59 years) 105KG",94,105,55,59,M,0,115,0,0,1,"[""406"",""414"",""422"",""430""]",1,1
"Male Bench Only Classic Masters 4 (55 – 59 years) 120KG",105,120,55,59,M,0,125,0,0,1,"[""407"",""415"",""423"",""431""]",1,1
"Male Bench Only Classic Masters 4 (55 – 59 years) 120+KG",120,500,55,59,M,0,135,0,0,1,"[""408"",""416"",""424"",""432""]",1,1
"Male Bench Only Classic Masters 5 (60 – 64 years) 62KG",1,62,60,64,M,0,70,0,0,1,"[""401"",""409"",""417"",""425"",""433""]",1,1
"Male Bench Only Classic Masters 5 (60 – 64 years) 69KG",62,69,60,64,M,0,75,0,0,1,"[""402"",""410"",""418"",""426"",""434""]",1,1
"Male Bench Only Classic Masters 5 (60 – 64 years) 77KG",69,77,60,64,M,0,80,0,0,1,"[""403"",""411"",""419"",""427"",""435""]",1,1
"Male Bench Only Classic Masters 5 (60 – 64 years) 85KG",77,85,60,64,M,0,85,0,0,1,"[""404"",""412"",""420"",""428"",""436""]",1,1
"Male Bench Only Classic Masters 5 (60 – 64 years) 94KG",85,94,60,64,M,0,95,0,0,1,"[""405"",""413"",""421"",""429"",""437""]",1,1
"Male Bench Only Classic Masters 5 (60 – 64 years) 105KG",94,105,60,64,M,0,105,0,0,1,"[""406"",""414"",""422"",""430"",""438""]",1,1
"Male Bench Only Classic Masters 5 (60 – 64 years) 120KG",105,120,60,64,M,0,110,0,0,1,"[""407"",""415"",""423"",""431"",""439""]",1,1
"Male Bench Only Classic Masters 5 (60 – 64 years) 120+KG",120,500,60,64,M,0,115,0,0,1,"[""408"",""416"",""424"",""432"",""440""]",1,1
"Male Bench Only Classic Masters 6 (65 – 69 years) 62KG",1,62,65,69,M,0,60,0,0,1,"[""401"",""409"",""417"",""425"",""433"",""441""]",1,1
"Male Bench Only Classic Masters 6 (65 – 69 years) 69KG",62,69,65,69,M,0,70,0,0,1,"[""402"",""410"",""418"",""426"",""434"",""442""]",1,1
"Male Bench Only Classic Masters 6 (65 – 69 years) 77KG",69,77,65,69,M,0,75,0,0,1,"[""403"",""411"",""419"",""427"",""435"",""443""]",1,1
"Male Bench Only Classic Masters 6 (65 – 69 years) 85KG",77,85,65,69,M,0,80,0,0,1,"[""404"",""412"",""420"",""428"",""436"",""444""]",1,1
"Male Bench Only Classic Masters 6 (65 – 69 years) 94KG",85,94,65,69,M,0,85,0,0,1,"[""405"",""413"",""421"",""429"",""437"",""445""]",1,1
"Male Bench Only Classic Masters 6 (65 – 69 years) 105KG",94,105,65,69,M,0,95,0,0,1,"[""406"",""414"",""422"",""430"",""438"",""446""]",1,1
"Male Bench Only Classic Masters 6 (65 – 69 years) 120KG",105,120,65,69,M,0,105,0,0,1,"[""407"",""415"",""423"",""431"",""439"",""447""]",1,1
"Male Bench Only Classic Masters 6 (65 – 69 years) 120+KG",120,500,65,69,M,0,110,0,0,1,"[""408"",""416"",""424"",""432"",""440"",""448""]",1,1
"Male Bench Only Classic Masters 7 (70 – 74 years) 62KG",1,62,70,74,M,0,55,0,0,1,"[""401"",""409"",""417"",""425"",""433"",""441"",""449""]",1,1
"Male Bench Only Classic Masters 7 (70 – 74 years) 69KG",62,69,70,74,M,0,60,0,0,1,"[""402"",""410"",""418"",""426"",""434"",""442"",""450""]",1,1
"Male Bench Only Classic Masters 7 (70 – 74 years) 77KG",69,77,70,74,M,0,70,0,0,1,"[""403"",""411"",""419"",""427"",""435"",""443"",""451""]",1,1
"Male Bench Only Classic Masters 7 (70 – 74 years) 85KG",77,85,70,74,M,0,75,0,0,1,"[""404"",""412"",""420"",""428"",""436"",""444"",""452""]",1,1
"Male Bench Only Classic Masters 7 (70 – 74 years) 94KG",85,94,70,74,M,0,80,0,0,1,"[""405"",""413"",""421"",""429"",""437"",""445"",""453""]",1,1
"Male Bench Only Classic Masters 7 (70 – 74 years) 105KG",94,105,70,74,M,0,85,0,0,1,"[""406"",""414"",""422"",""430"",""438"",""446"",""454""]",1,1
"Male Bench Only Classic Masters 7 (70 – 74 years) 120KG",105,120,70,74,M,0,95,0,0,1,"[""407"",""415"",""423"",""431"",""439"",""447"",""455""]",1,1
"Male Bench Only Classic Masters 7 (70 – 74 years) 120+KG",120,500,70,74,M,0,100,0,0,1,"[""408"",""416"",""424"",""432"",""440"",""448"",""456""]",1,1
"Male Bench Only Classic Masters 8 (75 – 79 years) 62KG",1,62,75,79,M,0,50,0,0,1,"[""401"",""409"",""417"",""425"",""433"",""441"",""449"",""457""]",1,1
"Male Bench Only Classic Masters 8 (75 – 79 years) 69KG",62,69,75,79,M,0,55,0,0,1,"[""402"",""410"",""418"",""426"",""434"",""442"",""450"",""458""]",1,1
"Male Bench Only Classic Masters 8 (75 – 79 years) 77KG",69,77,75,79,M,0,60,0,0,1,"[""403"",""411"",""419"",""427"",""435"",""443"",""451"",""459""]",1,1
"Male Bench Only Classic Masters 8 (75 – 79 years) 85KG",77,85,75,79,M,0,70,0,0,1,"[""404"",""412"",""420"",""428"",""436"",""444"",""452"",""460""]",1,1
"Male Bench Only Classic Masters 8 (75 – 79 years) 94KG",85,94,75,79,M,0,75,0,0,1,"[""405"",""413"",""421"",""429"",""437"",""445"",""453"",""461""]",1,1
"Male Bench Only Classic Masters 8 (75 – 79 years) 105KG",94,105,75,79,M,0,80,0,0,1,"[""406"",""414"",""422"",""430"",""438"",""446"",""454"",""462""]",1,1
"Male Bench Only Classic Masters 8 (75 – 79 years) 120KG",105,120,75,79,M,0,85,0,0,1,"[""407"",""415"",""423"",""431"",""439"",""447"",""455"",""463""]",1,1
"Male Bench Only Classic Masters 8 (75 – 79 years) 120+KG",120,500,75,79,M,0,95,0,0,1,"[""408"",""416"",""424"",""432"",""440"",""448"",""456"",""464""]",1,1
"Male Bench Only Classic Masters 9 (80+ years) 62KG",1,62,80,200,M,0,45,0,0,1,"[""401"",""409"",""417"",""425"",""433"",""441"",""449"",""457"",""465""]",1,1
"Male Bench Only Classic Masters 9 (80+ years) 69KG",62,69,80,200,M,0,50,0,0,1,"[""402"",""410"",""418"",""426"",""434"",""442"",""450"",""458"",""466""]",1,1
"Male Bench Only Classic Masters 9 (80+ years) 77KG",69,77,80,200,M,0,55,0,0,1,"[""403"",""411"",""419"",""427"",""435"",""443"",""451"",""459"",""467""]",1,1
"Male Bench Only Classic Masters 9 (80+ years) 85KG",77,85,80,200,M,0,60,0,0,1,"[""404"",""412"",""420"",""428"",""436"",""444"",""452"",""460"",""468""]",1,1
"Male Bench Only Classic Masters 9 (80+ years) 94KG",85,94,80,200,M,0,70,0,0,1,"[""405"",""413"",""421"",""429"",""437"",""445"",""453"",""461"",""469""]",1,1
"Male Bench Only Classic Masters 9 (80+ years) 105KG",94,105,80,200,M,0,75,0,0,1,"[""406"",""414"",""422"",""430"",""438"",""446"",""454"",""462"",""470""]",1,1
"Male Bench Only Classic Masters 9 (80+ years) 120KG",105,120,80,200,M,0,80,0,0,1,"[""407"",""415"",""423"",""431"",""439"",""447"",""455"",""463"",""471""]",1,1
"Male Bench Only Classic Masters 9 (80+ years) 120+KG",120,500,80,200,M,0,85,0,0,1,"[""408"",""416"",""424"",""432"",""440"",""448"",""456"",""464"",""472""]",1,1
"Male Bench Only Equipped Youth (14 – 18 years) 56KG",1,56,14,18,M,0,65,0,0,1,,1,2
"Male Bench Only Equipped Youth (14 – 18 years) 62KG",56,62,14,18,M,0,85,0,0,1,"[""497""]",1,2
"Male Bench Only Equipped Youth (14 – 18 years) 69KG",62,69,14,18,M,0,105,0,0,1,"[""498""]",1,2
"Male Bench Only Equipped Youth (14 – 18 years) 77KG",69,77,14,18,M,0,115,0,0,1,"[""499""]",1,2
"Male Bench Only Equipped Youth (14 – 18 years) 85KG",77,85,14,18,M,0,130,0,0,1,"[""500""]",1,2
"Male Bench Only Equipped Youth (14 – 18 years) 94KG",85,94,14,18,M,0,135,0,0,1,"[""501""]",1,2
"Male Bench Only Equipped Youth (14 – 18 years) 105KG",94,105,14,18,M,0,145,0,0,1,"[""502""]",1,2
"Male Bench Only Equipped Youth (14 – 18 years) 105+KG",105,500,14,18,M,0,150,0,0,1,,1,2
"Male Bench Only Equipped Junior (19 – 23 years) 62KG",1,62,19,23,M,0,100,0,0,1,"[""497""]",1,2
"Male Bench Only Equipped Junior (19 – 23 years) 69KG",62,69,19,23,M,0,110,0,0,1,"[""498""]",1,2
"Male Bench Only Equipped Junior (19 – 23 years) 77KG",69,77,19,23,M,0,120,0,0,1,"[""499""]",1,2
"Male Bench Only Equipped Junior (19 – 23 years) 85KG",77,85,19,23,M,0,130,0,0,1,"[""500""]",1,2
"Male Bench Only Equipped Junior (19 – 23 years) 94KG",85,94,19,23,M,0,140,0,0,1,"[""501""]",1,2
"Male Bench Only Equipped Junior (19 – 23 years) 105KG",94,105,19,23,M,0,150,0,0,1,"[""502""]",1,2
"Male Bench Only Equipped Junior (19 – 23 years) 120KG",105,120,19,23,M,0,160,0,0,1,"[""503""]",1,2
"Male Bench Only Equipped Junior (19 – 23 years) 120+KG",120,500,19,23,M,0,170,0,0,1,"[""504""]",1,2
"Male Bench Only Equipped Open (24 – 39 years) 62KG",1,62,24,39,M,0,110,0,0,1,,1,2
"Male Bench Only Equipped Open (24 – 39 years) 69KG",62,69,24,39,M,0,130,0,0,1,,1,2
"Male Bench Only Equipped Open (24 – 39 years) 77KG",69,77,24,39,M,0,150,0,0,1,,1,2
"Male Bench Only Equipped Open (24 – 39 years) 85KG",77,85,24,39,M,0,170,0,0,1,,1,2
"Male Bench Only Equipped Open (24 – 39 years) 94KG",85,94,24,39,M,0,190,0,0,1,,1,2
"Male Bench Only Equipped Open (24 – 39 years) 105KG",94,105,24,39,M,0,230,0,0,1,,1,2
"Male Bench Only Equipped Open (24 – 39 years) 120KG",105,120,24,39,M,0,230,0,0,1,,1,2
"Male Bench Only Equipped Open (24 – 39 years) 120+KG",120,500,24,39,M,0,295,0,0,1,,1,2
"Male Bench Only Equipped Masters 1 (40 – 44 years) 62KG",1,62,40,44,M,0,100,0,0,1,"[""497""]",1,2
"Male Bench Only Equipped Masters 1 (40 – 44 years) 69KG",62,69,40,44,M,0,110,0,0,1,"[""498""]",1,2
"Male Bench Only Equipped Masters 1 (40 – 44 years) 77KG",69,77,40,44,M,0,120,0,0,1,"[""499""]",1,2
"Male Bench Only Equipped Masters 1 (40 – 44 years) 85KG",77,85,40,44,M,0,130,0,0,1,"[""500""]",1,2
"Male Bench Only Equipped Masters 1 (40 – 44 years) 94KG",85,94,40,44,M,0,140,0,0,1,"[""501""]",1,2
"Male Bench Only Equipped Masters 1 (40 – 44 years) 105KG",94,105,40,44,M,0,150,0,0,1,"[""502""]",1,2
"Male Bench Only Equipped Masters 1 (40 – 44 years) 120KG",105,120,40,44,M,0,160,0,0,1,"[""503""]",1,2
"Male Bench Only Equipped Masters 1 (40 – 44 years) 120+KG",120,500,40,44,M,0,295,0,0,1,"[""504""]",1,2
"Male Bench Only Equipped Masters 2 (45 – 49 years) 62KG",1,62,45,49,M,0,90,0,0,1,"[""497"",""505""]",1,2
"Male Bench Only Equipped Masters 2 (45 – 49 years) 69KG",62,69,45,49,M,0,100,0,0,1,"[""498"",""506""]",1,2
"Male Bench Only Equipped Masters 2 (45 – 49 years) 77KG",69,77,45,49,M,0,110,0,0,1,"[""499"",""507""]",1,2
"Male Bench Only Equipped Masters 2 (45 – 49 years) 85KG",77,85,45,49,M,0,120,0,0,1,"[""500"",""508""]",1,2
"Male Bench Only Equipped Masters 2 (45 – 49 years) 94KG",85,94,45,49,M,0,130,0,0,1,"[""501"",""509""]",1,2
"Male Bench Only Equipped Masters 2 (45 – 49 years) 105KG",94,105,45,49,M,0,140,0,0,1,"[""502"",""510""]",1,2
"Male Bench Only Equipped Masters 2 (45 – 49 years) 120KG",105,120,45,49,M,0,150,0,0,1,"[""503"",""511""]",1,2
"Male Bench Only Equipped Masters 2 (45 – 49 years) 120+KG",120,500,45,49,M,0,295,0,0,1,"[""504"",""512""]",1,2
"Male Bench Only Equipped Masters 3 (50 – 54 years) 62KG",1,62,50,54,M,0,85,0,0,1,"[""497"",""505"",""513""]",1,2
"Male Bench Only Equipped Masters 3 (50 – 54 years) 69KG",62,69,50,54,M,0,90,0,0,1,"[""498"",""506"",""514""]",1,2
"Male Bench Only Equipped Masters 3 (50 – 54 years) 77KG",69,77,50,54,M,0,100,0,0,1,"[""499"",""507"",""515""]",1,2
"Male Bench Only Equipped Masters 3 (50 – 54 years) 85KG",77,85,50,54,M,0,110,0,0,1,"[""500"",""508"",""516""]",1,2
"Male Bench Only Equipped Masters 3 (50 – 54 years) 94KG",85,94,50,54,M,0,125,0,0,1,"[""501"",""509"",""517""]",1,2
"Male Bench Only Equipped Masters 3 (50 – 54 years) 105KG",94,105,50,54,M,0,130,0,0,1,"[""502"",""510"",""518""]",1,2
"Male Bench Only Equipped Masters 3 (50 – 54 years) 120KG",105,120,50,54,M,0,150,0,0,1,"[""503"",""511"",""519""]",1,2
"Male Bench Only Equipped Masters 3 (50 – 54 years) 120+KG",120,500,50,54,M,0,150,0,0,1,"[""504"",""512"",""520""]",1,2
"Male Bench Only Equipped Masters 4 (55 – 59 years) 62KG",1,62,55,59,M,0,80,0,0,1,"[""497"",""505"",""513"",""521""]",1,2
"Male Bench Only Equipped Masters 4 (55 – 59 years) 69KG",62,69,55,59,M,0,85,0,0,1,"[""498"",""506"",""514"",""522""]",1,2
"Male Bench Only Equipped Masters 4 (55 – 59 years) 77KG",69,77,55,59,M,0,90,0,0,1,"[""499"",""507"",""515"",""523""]",1,2
"Male Bench Only Equipped Masters 4 (55 – 59 years) 85KG",77,85,55,59,M,0,100,0,0,1,"[""500"",""508"",""516"",""524""]",1,2
"Male Bench Only Equipped Masters 4 (55 – 59 years) 94KG",85,94,55,59,M,0,110,0,0,1,"[""501"",""509"",""517"",""525""]",1,2
"Male Bench Only Equipped Masters 4 (55 – 59 years) 105KG",94,105,55,59,M,0,125,0,0,1,"[""502"",""510"",""518"",""526""]",1,2
"Male Bench Only Equipped Masters 4 (55 – 59 years) 120KG",105,120,55,59,M,0,150,0,0,1,"[""503"",""511"",""519"",""527""]",1,2
"Male Bench Only Equipped Masters 4 (55 – 59 years) 120+KG",120,500,55,59,M,0,140,0,0,1,"[""504"",""512"",""520"",""528""]",1,2
"Male Bench Only Equipped Masters 5 (60 – 64 years) 62KG",1,62,60,64,M,0,75,0,0,1,"[""497"",""505"",""513"",""521"",""529""]",1,2
"Male Bench Only Equipped Masters 5 (60 – 64 years) 69KG",62,69,60,64,M,0,80,0,0,1,"[""498"",""506"",""514"",""522"",""530""]",1,2
"Male Bench Only Equipped Masters 5 (60 – 64 years) 77KG",69,77,60,64,M,0,90,0,0,1,"[""499"",""507"",""515"",""523"",""531""]",1,2
"Male Bench Only Equipped Masters 5 (60 – 64 years) 85KG",77,85,60,64,M,0,90,0,0,1,"[""500"",""508"",""516"",""524"",""532""]",1,2
"Male Bench Only Equipped Masters 5 (60 – 64 years) 94KG",85,94,60,64,M,0,125,0,0,1,"[""501"",""509"",""517"",""525"",""533""]",1,2
"Male Bench Only Equipped Masters 5 (60 – 64 years) 105KG",94,105,60,64,M,0,110,0,0,1,"[""502"",""510"",""518"",""526"",""534""]",1,2
"Male Bench Only Equipped Masters 5 (60 – 64 years) 120KG",105,120,60,64,M,0,115,0,0,1,"[""503"",""511"",""519"",""527"",""535""]",1,2
"Male Bench Only Equipped Masters 5 (60 – 64 years) 120+KG",120,500,60,64,M,0,120,0,0,1,"[""504"",""512"",""520"",""528"",""536""]",1,2
"Male Bench Only Equipped Masters 6 (65 – 69 years) 62KG",1,62,65,69,M,0,70,0,0,1,"[""497"",""505"",""513"",""521"",""529"",""537""]",1,2
"Male Bench Only Equipped Masters 6 (65 – 69 years) 69KG",62,69,65,69,M,0,75,0,0,1,"[""498"",""506"",""514"",""522"",""530"",""538""]",1,2
"Male Bench Only Equipped Masters 6 (65 – 69 years) 77KG",69,77,65,69,M,0,80,0,0,1,"[""499"",""507"",""515"",""523"",""531"",""539""]",1,2
"Male Bench Only Equipped Masters 6 (65 – 69 years) 85KG",77,85,65,69,M,0,85,0,0,1,"[""500"",""508"",""516"",""524"",""532"",""540""]",1,2
"Male Bench Only Equipped Masters 6 (65 – 69 years) 94KG",85,94,65,69,M,0,125,0,0,1,"[""501"",""509"",""517"",""525"",""533"",""541""]",1,2
"Male Bench Only Equipped Masters 6 (65 – 69 years) 105KG",94,105,65,69,M,0,100,0,0,1,"[""502"",""510"",""518"",""526"",""534"",""542""]",1,2
"Male Bench Only Equipped Masters 6 (65 – 69 years) 120KG",105,120,65,69,M,0,110,0,0,1,"[""503"",""511"",""519"",""527"",""535"",""543""]",1,2
"Male Bench Only Equipped Masters 6 (65 – 69 years) 120+KG",120,500,65,69,M,0,115,0,0,1,"[""504"",""512"",""520"",""528"",""536"",""544""]",1,2
"Male Bench Only Equipped Masters 7 (70 – 74 years) 62KG",1,62,70,74,M,0,65,0,0,1,"[""497"",""505"",""513"",""521"",""529"",""537"",""545""]",1,2
"Male Bench Only Equipped Masters 7 (70 – 74 years) 69KG",62,69,70,74,M,0,70,0,0,1,"[""498"",""506"",""514"",""522"",""530"",""538"",""546""]",1,2
"Male Bench Only Equipped Masters 7 (70 – 74 years) 77KG",69,77,70,74,M,0,75,0,0,1,"[""499"",""507"",""515"",""523"",""531"",""539"",""547""]",1,2
"Male Bench Only Equipped Masters 7 (70 – 74 years) 85KG",77,85,70,74,M,0,80,0,0,1,"[""500"",""508"",""516"",""524"",""532"",""540"",""548""]",1,2
"Male Bench Only Equipped Masters 7 (70 – 74 years) 94KG",85,94,70,74,M,0,85,0,0,1,"[""501"",""509"",""517"",""525"",""533"",""541"",""549""]",1,2
"Male Bench Only Equipped Masters 7 (70 – 74 years) 105KG",94,105,70,74,M,0,90,0,0,1,"[""502"",""510"",""518"",""526"",""534"",""542"",""550""]",1,2
"Male Bench Only Equipped Masters 7 (70 – 74 years) 120KG",105,120,70,74,M,0,100,0,0,1,"[""503"",""511"",""519"",""527"",""535"",""543"",""551""]",1,2
"Male Bench Only Equipped Masters 7 (70 – 74 years) 120+KG",120,500,70,74,M,0,110,0,0,1,"[""504"",""512"",""520"",""528"",""536"",""544"",""552""]",1,2
"Male Bench Only Equipped Masters 8 (75 – 79 years) 62KG",1,62,75,79,M,0,60,0,0,1,"[""497"",""505"",""513"",""521"",""529"",""537"",""545"",""553""]",1,2
"Male Bench Only Equipped Masters 8 (75 – 79 years) 69KG",62,69,75,79,M,0,65,0,0,1,"[""498"",""506"",""514"",""522"",""530"",""538"",""546"",""554""]",1,2
"Male Bench Only Equipped Masters 8 (75 – 79 years) 77KG",69,77,75,79,M,0,70,0,0,1,"[""499"",""507"",""515"",""523"",""531"",""539"",""547"",""555""]",1,2
"Male Bench Only Equipped Masters 8 (75 – 79 years) 85KG",77,85,75,79,M,0,75,0,0,1,"[""500"",""508"",""516"",""524"",""532"",""540"",""548"",""556""]",1,2
"Male Bench Only Equipped Masters 8 (75 – 79 years) 94KG",85,94,75,79,M,0,80,0,0,1,"[""501"",""509"",""517"",""525"",""533"",""541"",""549"",""557""]",1,2
"Male Bench Only Equipped Masters 8 (75 – 79 years) 105KG",94,105,75,79,M,0,85,0,0,1,"[""502"",""510"",""518"",""526"",""534"",""542"",""550"",""558""]",1,2
"Male Bench Only Equipped Masters 8 (75 – 79 years) 120KG",105,120,75,79,M,0,90,0,0,1,"[""503"",""511"",""519"",""527"",""535"",""543"",""551"",""559""]",1,2
